Clade,clade_prob_y,clade_prob_x,method_y,method_x
"{ESBL05.fasta,ESBL06.fasta,ESBL09.fasta,ESBL12.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,Illumina_SPAdes,PB_Canu_Hybrid_Polished
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL11.fasta,ESBL13.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,Illumina_SPAdes,PB_Canu_Hybrid_Polished
"{ESBL11.fasta,ESBL13.fasta}",1,1,Illumina_SPAdes,PB_Canu_Hybrid_Polished
"{ESBL04.fasta,ESBL07.fasta,ESBL08.fasta}",0.47272525274969446,0.4446172647483613,Illumina_SPAdes,PB_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta}",0.32940784357293634,0.31596489278969003,Illumina_SPAdes,PB_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL04.fasta,ESBL10.fasta}",0.19786690367736917,0.23941784246194867,Illumina_SPAdes,PB_Canu_Hybrid_Polished
"{ESBL05.fasta,ESBL06.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL05.fasta,ESBL06.fasta,ESBL15.fasta,ESBL16.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL05.fasta,ESBL06.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL03.fasta,ESBL10.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL07.fasta,ESBL08.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL25.fasta,ESBL26.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL09.fasta,ESBL12.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL05.fasta,ESBL06.fasta,ESBL07.fasta,ESBL08.fasta,ESBL09.fasta,ESBL10.fasta,ESBL11.fasta,ESBL12.fasta,ESBL13.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta,ESBL17.fasta,ESBL18.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL19.fasta,ESBL20.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL15.fasta,ESBL16.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL11.fasta,ESBL13.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL05.fasta,ESBL06.fasta,ESBL09.fasta,ESBL12.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL11.fasta,ESBL13.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL09.fasta,ESBL12.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,Illumina_SPAdes,PB_SPAdes
"{ESBL04.fasta,ESBL07.fasta,ESBL08.fasta}",0.47272525274969446,0.4452838573491834,Illumina_SPAdes,PB_SPAdes
"{ESBL03.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta}",0.32940784357293634,0.31407621375402733,Illumina_SPAdes,PB_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL10.fasta}",0.19786690367736917,0.24063992889678926,Illumina_SPAdes,PB_SPAdes
"{ESBL05.fasta,ESBL06.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL05.fasta,ESBL06.fasta,ESBL15.fasta,ESBL16.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL05.fasta,ESBL06.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL03.fasta,ESBL10.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL07.fasta,ESBL08.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL25.fasta,ESBL26.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL09.fasta,ESBL12.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL05.fasta,ESBL06.fasta,ESBL07.fasta,ESBL08.fasta,ESBL09.fasta,ESBL10.fasta,ESBL11.fasta,ESBL12.fasta,ESBL13.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta,ESBL17.fasta,ESBL18.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL19.fasta,ESBL20.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL15.fasta,ESBL16.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL11.fasta,ESBL13.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL05.fasta,ESBL06.fasta,ESBL09.fasta,ESBL12.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL11.fasta,ESBL13.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL09.fasta,ESBL12.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,Illumina_SPAdes,PB_Unicycler
"{ESBL04.fasta,ESBL07.fasta,ESBL08.fasta}",0.47272525274969446,0.4395067214753916,Illumina_SPAdes,PB_Unicycler
"{ESBL03.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta}",0.32940784357293634,0.3201866459282302,Illumina_SPAdes,PB_Unicycler
"{ESBL03.fasta,ESBL04.fasta,ESBL10.fasta}",0.19786690367736917,0.2403066325963782,Illumina_SPAdes,PB_Unicycler
"{ESBL05.fasta,ESBL06.fasta}",1,1,NP_Canu,Illumina_SPAdes
"{ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",0,1,NP_Canu,Illumina_SPAdes
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,NP_Canu,Illumina_SPAdes
"{ESBL05.fasta,ESBL06.fasta,ESBL15.fasta,ESBL16.fasta}",1,1,NP_Canu,Illumina_SPAdes
"{ESBL05.fasta,ESBL06.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta}",1,1,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,NP_Canu,Illumina_SPAdes
"{ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL10.fasta}",1.1109876680368848e-4,1,NP_Canu,Illumina_SPAdes
"{ESBL07.fasta,ESBL08.fasta}",0,1,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta}",0,1,NP_Canu,Illumina_SPAdes
"{ESBL25.fasta,ESBL26.fasta}",1,1,NP_Canu,Illumina_SPAdes
"{ESBL09.fasta,ESBL12.fasta}",0,1,NP_Canu,Illumina_SPAdes
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL05.fasta,ESBL06.fasta,ESBL07.fasta,ESBL08.fasta,ESBL09.fasta,ESBL10.fasta,ESBL11.fasta,ESBL12.fasta,ESBL13.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta,ESBL17.fasta,ESBL18.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta}",0,1,NP_Canu,Illumina_SPAdes
"{ESBL19.fasta,ESBL20.fasta}",0.9993334073991779,1,NP_Canu,Illumina_SPAdes
"{ESBL15.fasta,ESBL16.fasta}",1,1,NP_Canu,Illumina_SPAdes
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL11.fasta,ESBL13.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",0.1397622486390401,1,NP_Canu,Illumina_SPAdes
"{ESBL05.fasta,ESBL06.fasta,ESBL09.fasta,ESBL12.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",0.9998889012331963,1,NP_Canu,Illumina_SPAdes
"{ESBL11.fasta,ESBL13.fasta}",1,1,NP_Canu,Illumina_SPAdes
"{ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,NP_Canu,Illumina_SPAdes
"{ESBL09.fasta,ESBL12.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,NP_Canu,Illumina_SPAdes
"{ESBL04.fasta,ESBL07.fasta,ESBL08.fasta}",0,0.47272525274969446,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta}",1.1109876680368848e-4,0.32940784357293634,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL10.fasta}",0,0.19786690367736917,NP_Canu,Illumina_SPAdes
"{ESBL12.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,0,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,0,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL22.fasta}",1,0,NP_Canu,Illumina_SPAdes
"{ESBL07.fasta,ESBL22.fasta}",0.999666703699589,0,NP_Canu,Illumina_SPAdes
"{ESBL19.fasta,ESBL20.fasta,ESBL21.fasta}",0.9987779135651594,0,NP_Canu,Illumina_SPAdes
"{ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL22.fasta}",0.9972225308299077,0,NP_Canu,Illumina_SPAdes
"{ESBL08.fasta,ESBL10.fasta}",0.9910009998889012,0,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL04.fasta}",0.9795578269081213,0,NP_Canu,Illumina_SPAdes
"{ESBL05.fasta,ESBL06.fasta,ESBL09.fasta,ESBL11.fasta,ESBL12.fasta,ESBL13.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",0.8602377513609599,0,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL22.fasta}",0.020331074325074992,0,NP_Canu,Illumina_SPAdes
"{ESBL07.fasta,ESBL10.fasta,ESBL22.fasta}",0.004443950672147539,0,NP_Canu,Illumina_SPAdes
"{ESBL07.fasta,ESBL08.fasta,ESBL22.fasta}",0.004332851905343851,0,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL08.fasta}",0.0026663704032885236,0,NP_Canu,Illumina_SPAdes
"{ESBL19.fasta,ESBL21.fasta}",6.665926008221309e-4,0,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL20.fasta,ESBL22.fasta}",6.665926008221309e-4,0,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL21.fasta,ESBL22.fasta}",4.4439506721475393e-4,0,NP_Canu,Illumina_SPAdes
"{ESBL07.fasta,ESBL10.fasta}",3.3329630041106545e-4,0,NP_Canu,Illumina_SPAdes
"{ESBL09.fasta,ESBL11.fasta,ESBL12.fasta,ESBL13.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1.1109876680368848e-4,0,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL19.fasta,ESBL20.fasta,ESBL22.fasta}",1.1109876680368848e-4,0,NP_Canu,Illumina_SPAdes
"{ESBL03.fasta,ESBL07.fasta,ESBL08.fasta,ESBL22.fasta}",1.1109876680368848e-4,0,NP_Canu,Illumina_SPAdes
"{ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL22.fasta}",1.1109876680368848e-4,0,NP_Canu,Illumina_SPAdes
"{ESBL05.fasta,ESBL06.fasta}",1,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",0,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL05.fasta,ESBL06.fasta,ESBL15.fasta,ESBL16.fasta}",1,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL05.fasta,ESBL06.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta}",1,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL10.fasta}",1.1109876680368848e-4,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL07.fasta,ESBL08.fasta}",0,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta}",0,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL25.fasta,ESBL26.fasta}",1,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL09.fasta,ESBL12.fasta}",0,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL05.fasta,ESBL06.fasta,ESBL07.fasta,ESBL08.fasta,ESBL09.fasta,ESBL10.fasta,ESBL11.fasta,ESBL12.fasta,ESBL13.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta,ESBL17.fasta,ESBL18.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta}",0,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL19.fasta,ESBL20.fasta}",0.9993334073991779,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL15.fasta,ESBL16.fasta}",1,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL11.fasta,ESBL13.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",0.1397622486390401,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL05.fasta,ESBL06.fasta,ESBL09.fasta,ESBL12.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",0.9998889012331963,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL11.fasta,ESBL13.fasta}",1,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL09.fasta,ESBL12.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL04.fasta,ESBL07.fasta,ESBL08.fasta}",0,0.4948339073436285,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta}",1.1109876680368848e-4,0.27052549716698143,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL04.fasta,ESBL10.fasta}",0,0.23464059548939006,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL12.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL22.fasta}",1,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL07.fasta,ESBL22.fasta}",0.999666703699589,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL19.fasta,ESBL20.fasta,ESBL21.fasta}",0.9987779135651594,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL22.fasta}",0.9972225308299077,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL08.fasta,ESBL10.fasta}",0.9910009998889012,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL04.fasta}",0.9795578269081213,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL05.fasta,ESBL06.fasta,ESBL09.fasta,ESBL11.fasta,ESBL12.fasta,ESBL13.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",0.8602377513609599,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL22.fasta}",0.020331074325074992,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL07.fasta,ESBL10.fasta,ESBL22.fasta}",0.004443950672147539,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL07.fasta,ESBL08.fasta,ESBL22.fasta}",0.004332851905343851,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL08.fasta}",0.0026663704032885236,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL19.fasta,ESBL21.fasta}",6.665926008221309e-4,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL20.fasta,ESBL22.fasta}",6.665926008221309e-4,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL21.fasta,ESBL22.fasta}",4.4439506721475393e-4,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL07.fasta,ESBL10.fasta}",3.3329630041106545e-4,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL09.fasta,ESBL11.fasta,ESBL12.fasta,ESBL13.fasta,ESBL18.fasta,ESBL25.fasta,ESBL26.fasta}",1.1109876680368848e-4,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL19.fasta,ESBL20.fasta,ESBL22.fasta}",1.1109876680368848e-4,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL03.fasta,ESBL07.fasta,ESBL08.fasta,ESBL22.fasta}",1.1109876680368848e-4,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL22.fasta}",1.1109876680368848e-4,0,NP_Canu,NP_Canu_Hybrid_Polished
"{ESBL05.fasta,ESBL06.fasta}",1,1,NP_Canu,NP_SPAdes
"{ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",0,1,NP_Canu,NP_SPAdes
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,NP_Canu,NP_SPAdes
"{ESBL05.fasta,ESBL06.fasta,ESBL15.fasta,ESBL16.fasta}",1,1,NP_Canu,NP_SPAdes
"{ESBL05.fasta,ESBL06.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta}",1,1,NP_Canu,NP_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,NP_Canu,NP_SPAdes
"{ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta}",1,1,NP_Canu,NP_SPAdes
"{ESBL03.fasta,ESBL10.fasta}",1.1109876680368848e-4,1,NP_Canu,NP_SPAdes
"{ESBL07.fasta,ESBL08.fasta}",0,1,NP_Canu,NP_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta}",0,1,NP_Canu,NP_SPAdes
"{ESBL25.fasta,ESBL26.fasta}",1,1,NP_Canu,NP_SPAdes
"{ESBL09.fasta,ESBL12.fasta}",0,1,NP_Canu,NP_SPAdes
"{ESBL01.fasta,ESBL02.fasta,ESBL03.fasta,ESBL04.fasta,ESBL05.fasta,ESBL06.fasta,ESBL07.fasta,ESBL08.fasta,ESBL09.fasta,ESBL10.fasta,ESBL11.fasta,ESBL12.fasta,ESBL13.fasta,ESBL14.fasta,ESBL15.fasta,ESBL16.fasta,ESBL17.fasta,ESBL18.fasta,ESBL19.fasta,ESBL20.fasta,ESBL21.fasta,ESBL22.fasta,ESBL25.fasta,ESBL26.fasta}",1,1,NP_Canu,NP_SPAdes
"{ESBL03.fasta,ESBL04.fasta,ESBL07.fasta,ESBL08.fasta,ESBL10.fasta,ESBL17.fasta}",0,1,NP_Canu,NP_SPAdes
"{ESBL19.fasta,ESBL20.fasta}",0.9993334073991779,1,NP_Canu,NP_SPAdes
"{ESBL15.fasta,ESBL16.fasta}",1,1,NP_Canu,NP_SPAdes
